Source,Target,Label,Type
11,829,"Edge 11 to 829","Undirected"
11,941,"Edge 11 to 941","Undirected"
11,956,"Edge 11 to 956","Undirected"
11,966,"Edge 11 to 966","Undirected"
11,971,"Edge 11 to 971","Undirected"
11,985,"Edge 11 to 985","Undirected"
12,3,"Edge 12 to 3","Undirected"
12,6,"Edge 12 to 6","Undirected"
12,21,"Edge 12 to 21","Undirected"
12,30,"Edge 12 to 30","Undirected"
12,101,"Edge 12 to 101","Undirected"
12,127,"Edge 12 to 127","Undirected"
12,170,"Edge 12 to 170","Undirected"
12,237,"Edge 12 to 237","Undirected"
12,282,"Edge 12 to 282","Undirected"
12,421,"Edge 12 to 421","Undirected"
12,470,"Edge 12 to 470","Undirected"
12,478,"Edge 12 to 478","Undirected"
12,645,"Edge 12 to 645","Undirected"
12,940,"Edge 12 to 940","Undirected"
13,2,"Edge 13 to 2","Undirected"
13,3,"Edge 13 to 3","Undirected"
13,116,"Edge 13 to 116","Undirected"
13,121,"Edge 13 to 121","Undirected"
13,932,"Edge 13 to 932","Undirected"
14,3,"Edge 14 to 3","Undirected"
14,4,"Edge 14 to 4","Undirected"
14,43,"Edge 14 to 43","Undirected"
14,142,"Edge 14 to 142","Undirected"
14,182,"Edge 14 to 182","Undirected"
14,229,"Edge 14 to 229","Undirected"
14,230,"Edge 14 to 230","Undirected"
14,258,"Edge 14 to 258","Undirected"
14,440,"Edge 14 to 440","Undirected"
14,503,"Edge 14 to 503","Undirected"
14,755,"Edge 14 to 755","Undirected"
15,5,"Edge 15 to 5","Undirected"
15,10,"Edge 15 to 10","Undirected"
15,39,"Edge 15 to 39","Undirected"
15,43,"Edge 15 to 43","Undirected"
15,50,"Edge 15 to 50","Undirected"
15,115,"Edge 15 to 115","Undirected"
15,143,"Edge 15 to 143","Undirected"
15,208,"Edge 15 to 208","Undirected"
15,221,"Edge 15 to 221","Undirected"
15,341,"Edge 15 to 341","Undirected"
15,391,"Edge 15 to 391","Undirected"
15,421,"Edge 15 to 421","Undirected"
15,668,"Edge 15 to 668","Undirected"
15,825,"Edge 15 to 825","Undirected"
16,3,"Edge 16 to 3","Undirected"
16,11,"Edge 16 to 11","Undirected"
16,141,"Edge 16 to 141","Undirected"
16,268,"Edge 16 to 268","Undirected"
16,556,"Edge 16 to 556","Undirected"
17,1,"Edge 17 to 1","Undirected"
17,7,"Edge 17 to 7","Undirected"
17,25,"Edge 17 to 25","Undirected"
17,84,"Edge 17 to 84","Undirected"
17,189,"Edge 17 to 189","Undirected"
17,361,"Edge 17 to 361","Undirected"
17,362,"Edge 17 to 362","Undirected"
17,523,"Edge 17 to 523","Undirected"
17,568,"Edge 17 to 568","Undirected"
17,769,"Edge 17 to 769","Undirected"
17,781,"Edge 17 to 781","Undirected"
18,1,"Edge 18 to 1","Undirected"
18,3,"Edge 18 to 3","Undirected"
18,21,"Edge 18 to 21","Undirected"
18,27,"Edge 18 to 27","Undirected"
18,34,"Edge 18 to 34","Undirected"
18,37,"Edge 18 to 37","Undirected"
18,47,"Edge 18 to 47","Undirected"
18,48,"Edge 18 to 48","Undirected"
18,54,"Edge 18 to 54","Undirected"
18,58,"Edge 18 to 58","Undirected"
18,89,"Edge 18 to 89","Undirected"
18,90,"Edge 18 to 90","Undirected"
18,92,"Edge 18 to 92","Undirected"
18,93,"Edge 18 to 93","Undirected"
18,122,"Edge 18 to 122","Undirected"
18,133,"Edge 18 to 133","Undirected"
18,142,"Edge 18 to 142","Undirected"
18,163,"Edge 18 to 163","Undirected"
18,166,"Edge 18 to 166","Undirected"
18,185,"Edge 18 to 185","Undirected"
18,206,"Edge 18 to 206","Undirected"
18,210,"Edge 18 to 210","Undirected"
18,259,"Edge 18 to 259","Undirected"
18,265,"Edge 18 to 265","Undirected"
18,272,"Edge 18 to 272","Undirected"
18,304,"Edge 18 to 304","Undirected"
18,309,"Edge 18 to 309","Undirected"
18,365,"Edge 18 to 365","Undirected"
18,374,"Edge 18 to 374","Undirected"
18,387,"Edge 18 to 387","Undirected"
18,402,"Edge 18 to 402","Undirected"
18,405,"Edge 18 to 405","Undirected"
18,416,"Edge 18 to 416","Undirected"
18,433,"Edge 18 to 433","Undirected"
18,454,"Edge 18 to 454","Undirected"
18,473,"Edge 18 to 473","Undirected"
18,527,"Edge 18 to 527","Undirected"
18,553,"Edge 18 to 553","Undirected"
18,582,"Edge 18 to 582","Undirected"
18,607,"Edge 18 to 607","Undirected"
18,611,"Edge 18 to 611","Undirected"
18,641,"Edge 18 to 641","Undirected"
18,658,"Edge 18 to 658","Undirected"
18,675,"Edge 18 to 675","Undirected"
18,703,"Edge 18 to 703","Undirected"
18,805,"Edge 18 to 805","Undirected"
18,817,"Edge 18 to 817","Undirected"
18,862,"Edge 18 to 862","Undirected"
18,933,"Edge 18 to 933","Undirected"
18,936,"Edge 18 to 936","Undirected"
19,9,"Edge 19 to 9","Undirected"
19,11,"Edge 19 to 11","Undirected"
19,26,"Edge 19 to 26","Undirected"
