Source,Target,Weight,Type,Start,End,Label
5,201,1,"undirected",1,208,"node 5 to 201"
5,219,1,"undirected",1,208,"node 5 to 219"
5,220,1,"undirected",1,208,"node 5 to 220"
5,232,1,"undirected",1,208,"node 5 to 232"
5,238,1,"undirected",1,208,"node 5 to 238"
5,251,1,"undirected",1,208,"node 5 to 251"
5,337,1,"undirected",1,208,"node 5 to 337"
5,340,1,"undirected",1,208,"node 5 to 340"
5,342,1,"undirected",1,208,"node 5 to 342"
5,352,1,"undirected",1,208,"node 5 to 352"
5,362,1,"undirected",1,208,"node 5 to 362"
5,408,1,"undirected",1,208,"node 5 to 408"
5,440,1,"undirected",1,208,"node 5 to 440"
5,576,1,"undirected",1,208,"node 5 to 576"
5,594,1,"undirected",1,208,"node 5 to 594"
5,611,1,"undirected",1,208,"node 5 to 611"
6,1,1,"undirected",2,208,"node 6 to 1"
6,2,1,"undirected",2,208,"node 6 to 2"
6,3,1,"undirected",2,208,"node 6 to 3"
6,4,1,"undirected",2,208,"node 6 to 4"
6,7,1,"undirected",2,208,"node 6 to 7"
6,11,1,"undirected",2,208,"node 6 to 11"
6,13,1,"undirected",2,208,"node 6 to 13"
6,14,1,"undirected",2,208,"node 6 to 14"
6,17,1,"undirected",2,208,"node 6 to 17"
6,23,1,"undirected",2,208,"node 6 to 23"
6,31,1,"undirected",2,208,"node 6 to 31"
6,46,1,"undirected",2,208,"node 6 to 46"
6,60,1,"undirected",2,208,"node 6 to 60"
6,63,1,"undirected",2,208,"node 6 to 63"
6,66,1,"undirected",2,208,"node 6 to 66"
6,82,1,"undirected",2,208,"node 6 to 82"
6,89,1,"undirected",2,208,"node 6 to 89"
6,95,1,"undirected",2,208,"node 6 to 95"
6,97,1,"undirected",2,208,"node 6 to 97"
6,102,1,"undirected",2,208,"node 6 to 102"
6,107,1,"undirected",2,208,"node 6 to 107"
6,108,1,"undirected",2,208,"node 6 to 108"
6,120,1,"undirected",2,208,"node 6 to 120"
6,121,1,"undirected",2,208,"node 6 to 121"
6,122,1,"undirected",2,208,"node 6 to 122"
6,146,1,"undirected",2,208,"node 6 to 146"
6,156,1,"undirected",2,208,"node 6 to 156"
6,160,1,"undirected",2,208,"node 6 to 160"
6,183,1,"undirected",2,208,"node 6 to 183"
6,194,1,"undirected",2,208,"node 6 to 194"
6,225,1,"undirected",2,208,"node 6 to 225"
6,239,1,"undirected",2,208,"node 6 to 239"
6,241,1,"undirected",2,208,"node 6 to 241"
6,252,1,"undirected",2,208,"node 6 to 252"
6,273,1,"undirected",2,208,"node 6 to 273"
6,283,1,"undirected",2,208,"node 6 to 283"
6,300,1,"undirected",2,208,"node 6 to 300"
6,314,1,"undirected",2,208,"node 6 to 314"
6,329,1,"undirected",2,208,"node 6 to 329"
6,341,1,"undirected",2,208,"node 6 to 341"
6,351,1,"undirected",2,208,"node 6 to 351"
6,391,1,"undirected",2,208,"node 6 to 391"
6,466,1,"undirected",2,208,"node 6 to 466"
6,483,1,"undirected",2,208,"node 6 to 483"
6,503,1,"undirected",2,208,"node 6 to 503"
6,548,1,"undirected",2,208,"node 6 to 548"
6,557,1,"undirected",2,208,"node 6 to 557"
6,611,1,"undirected",2,208,"node 6 to 611"
7,2,1,"undirected",2,208,"node 7 to 2"
7,3,1,"undirected",2,208,"node 7 to 3"
7,5,1,"undirected",2,208,"node 7 to 5"
7,6,1,"undirected",2,208,"node 7 to 6"
7,8,1,"undirected",2,208,"node 7 to 8"
7,10,1,"undirected",2,208,"node 7 to 10"
7,19,1,"undirected",2,208,"node 7 to 19"
7,24,1,"undirected",2,208,"node 7 to 24"
7,27,1,"undirected",2,208,"node 7 to 27"
7,28,1,"undirected",2,208,"node 7 to 28"
7,38,1,"undirected",2,208,"node 7 to 38"
7,46,1,"undirected",2,208,"node 7 to 46"
7,51,1,"undirected",2,208,"node 7 to 51"
7,54,1,"undirected",2,208,"node 7 to 54"
7,61,1,"undirected",2,208,"node 7 to 61"
7,76,1,"undirected",2,208,"node 7 to 76"
7,129,1,"undirected",2,208,"node 7 to 129"
7,133,1,"undirected",2,208,"node 7 to 133"
7,139,1,"undirected",2,208,"node 7 to 139"
7,173,1,"undirected",2,208,"node 7 to 173"
7,175,1,"undirected",2,208,"node 7 to 175"
7,183,1,"undirected",2,208,"node 7 to 183"
7,187,1,"undirected",2,208,"node 7 to 187"
7,190,1,"undirected",2,208,"node 7 to 190"
7,191,1,"undirected",2,208,"node 7 to 191"
7,201,1,"undirected",2,208,"node 7 to 201"
7,212,1,"undirected",2,208,"node 7 to 212"
7,250,1,"undirected",2,208,"node 7 to 250"
7,254,1,"undirected",2,208,"node 7 to 254"
7,266,1,"undirected",2,208,"node 7 to 266"
7,278,1,"undirected",2,208,"node 7 to 278"
7,286,1,"undirected",2,208,"node 7 to 286"
7,304,1,"undirected",2,208,"node 7 to 304"
7,306,1,"undirected",2,208,"node 7 to 306"
7,333,1,"undirected",2,208,"node 7 to 333"
7,348,1,"undirected",2,208,"node 7 to 348"
7,350,1,"undirected",2,208,"node 7 to 350"
7,359,1,"undirected",2,208,"node 7 to 359"
7,383,1,"undirected",2,208,"node 7 to 383"
7,398,1,"undirected",2,208,"node 7 to 398"
7,430,1,"undirected",2,208,"node 7 to 430"
7,500,1,"undirected",2,208,"node 7 to 500"
7,552,1,"undirected",2,208,"node 7 to 552"
7,576,1,"undirected",2,208,"node 7 to 576"
7,598,1,"undirected",2,208,"node 7 to 598"
7,617,1,"undirected",2,208,"node 7 to 617"
8,2,1,"undirected",2,208,"node 8 to 2"
8,3,1,"undirected",2,208,"node 8 to 3"
8,5,1,"undirected",2,208,"node 8 to 5"
8,7,1,"undirected",2,208,"node 8 to 7"
8,9,1,"undirected",2,208,"node 8 to 9"
8,10,1,"undirected",2,208,"node 8 to 10"
8,14,1,"undirected",2,208,"node 8 to 14"
8,17,1,"undirected",2,208,"node 8 to 17"
8,21,1,"undirected",2,208,"node 8 to 21"
8,22,1,"undirected",2,208,"node 8 to 22"
8,23,1,"undirected",2,208,"node 8 to 23"
8,31,1,"undirected",2,208,"node 8 to 31"
8,32,1,"undirected",2,208,"node 8 to 32"
8,36,1,"undirected",2,208,"node 8 to 36"
8,37,1,"undirected",2,208,"node 8 to 37"
8,54,1,"undirected",2,208,"node 8 to 54"
8,62,1,"undirected",2,208,"node 8 to 62"
8,74,1,"undirected",2,208,"node 8 to 74"
8,77,1,"undirected",2,208,"node 8 to 77"
8,81,1,"undirected",2,208,"node 8 to 81"
8,83,1,"undirected",2,208,"node 8 to 83"
8,84,1,"undirected",2,208,"node 8 to 84"
8,85,1,"undirected",2,208,"node 8 to 85"
8,109,1,"undirected",2,208,"node 8 to 109"
8,112,1,"undirected",2,208,"node 8 to 112"
8,118,1,"undirected",2,208,"node 8 to 118"
8,136,1,"undirected",2,208,"node 8 to 136"
8,138,1,"undirected",2,208,"node 8 to 138"
8,145,1,"undirected",2,208,"node 8 to 145"
8,173,1,"undirected",2,208,"node 8 to 173"
8,196,1,"undirected",2,208,"node 8 to 196"
8,218,1,"undirected",2,208,"node 8 to 218"
8,270,1,"undirected",2,208,"node 8 to 270"
8,286,1,"undirected",2,208,"node 8 to 286"
8,295,1,"undirected",2,208,"node 8 to 295"
8,420,1,"undirected",2,208,"node 8 to 420"
8,468,1,"undirected",2,208,"node 8 to 468"
8,479,1,"undirected",2,208,"node 8 to 479"
8,482,1,"undirected",2,208,"node 8 to 482"
8,502,1,"undirected",2,208,"node 8 to 502"
8,518,1,"undirected",2,208,"node 8 to 518"
8,537,1,"undirected",2,208,"node 8 to 537"
8,614,1,"undirected",2,208,"node 8 to 614"
9,2,1,"undirected",3,208,"node 9 to 2"
9,3,1,"undirected",3,208,"node 9 to 3"
9,8,1,"undirected",3,208,"node 9 to 8"
9,22,1,"undirected",3,208,"node 9 to 22"
9,24,1,"undirected",3,208,"node 9 to 24"
9,28,1,"undirected",3,208,"node 9 to 28"
9,33,1,"undirected",3,208,"node 9 to 33"
9,39,1,"undirected",3,208,"node 9 to 39"
9,95,1,"undirected",3,208,"node 9 to 95"
9,102,1,"undirected",3,208,"node 9 to 102"
9,111,1,"undirected",3,208,"node 9 to 111"
9,208,1,"undirected",3,208,"node 9 to 208"
9,283,1,"undirected",3,208,"node 9 to 283"
9,326,1,"undirected",3,208,"node 9 to 326"
9,335,1,"undirected",3,208,"node 9 to 335"
9,391,1,"undirected",3,208,"node 9 to 391"
9,405,1,"undirected",3,208,"node 9 to 405"
9,422,1,"undirected",3,208,"node 9 to 422"
10,1,1,"undirected",3,208,"node 10 to 1"
10,2,1,"undirected",3,208,"node 10 to 2"
10,7,1,"undirected",3,208,"node 10 to 7"
10,8,1,"undirected",3,208,"node 10 to 8"
10,70,1,"undirected",3,208,"node 10 to 70"
10,96,1,"undirected",3,208,"node 10 to 96"
10,195,1,"undirected",3,208,"node 10 to 195"
10,235,1,"undirected",3,208,"node 10 to 235"
10,291,1,"undirected",3,208,"node 10 to 291"
10,292,1,"undirected",3,208,"node 10 to 292"
10,377,1,"undirected",3,208,"node 10 to 377"
10,552,1,"undirected",3,208,"node 10 to 552"
11,1,1,"undirected",3,208,"node 11 to 1"
11,2,1,"undirected",3,208,"node 11 to 2"
11,6,1,"undirected",3,208,"node 11 to 6"
11,12,1,"undirected",3,208,"node 11 to 12"
11,21,1,"undirected",3,208,"node 11 to 21"
11,23,1,"undirected",3,208,"node 11 to 23"
11,32,1,"undirected",3,208,"node 11 to 32"
11,33,1,"undirected",3,208,"node 11 to 33"
11,44,1,"undirected",3,208,"node 11 to 44"
11,61,1,"undirected",3,208,"node 11 to 61"
11,70,1,"undirected",3,208,"node 11 to 70"
11,85,1,"undirected",3,208,"node 11 to 85"
11,92,1,"undirected",3,208,"node 11 to 92"
11,94,1,"undirected",3,208,"node 11 to 94"
11,116,1,"undirected",3,208,"node 11 to 116"
11,129,1,"undirected",3,208,"node 11 to 129"
11,136,1,"undirected",3,208,"node 11 to 136"
11,139,1,"undirected",3,208,"node 11 to 139"
11,142,1,"undirected",3,208,"node 11 to 142"
11,152,1,"undirected",3,208,"node 11 to 152"
11,162,1,"undirected",3,208,"node 11 to 162"
11,163,1,"undirected",3,208,"node 11 to 163"
11,168,1,"undirected",3,208,"node 11 to 168"
11,193,1,"undirected",3,208,"node 11 to 193"
11,197,1,"undirected",3,208,"node 11 to 197"
11,206,1,"undirected",3,208,"node 11 to 206"
11,207,1,"undirected",3,208,"node 11 to 207"
11,212,1,"undirected",3,208,"node 11 to 212"
11,222,1,"undirected",3,208,"node 11 to 222"
11,233,1,"undirected",3,208,"node 11 to 233"
11,241,1,"undirected",3,208,"node 11 to 241"
11,246,1,"undirected",3,208,"node 11 to 246"
11,251,1,"undirected",3,208,"node 11 to 251"
11,271,1,"undirected",3,208,"node 11 to 271"
11,307,1,"undirected",3,208,"node 11 to 307"
11,321,1,"undirected",3,208,"node 11 to 321"
11,353,1,"undirected",3,208,"node 11 to 353"
11,446,1,"undirected",3,208,"node 11 to 446"
11,460,1,"undirected",3,208,"node 11 to 460"
11,461,1,"undirected",3,208,"node 11 to 461"
11,473,1,"undirected",3,208,"node 11 to 473"
11,510,1,"undirected",3,208,"node 11 to 510"
11,513,1,"undirected",3,208,"node 11 to 513"
11,570,1,"undirected",3,208,"node 11 to 570"
11,573,1,"undirected",3,208,"node 11 to 573"
12,2,1,"undirected",4,208,"node 12 to 2"
12,5,1,"undirected",4,208,"node 12 to 5"
12,11,1,"undirected",4,208,"node 12 to 11"
12,20,1,"undirected",4,208,"node 12 to 20"
12,23,1,"undirected",4,208,"node 12 to 23"
12,26,1,"undirected",4,208,"node 12 to 26"
12,27,1,"undirected",4,208,"node 12 to 27"
12,32,1,"undirected",4,208,"node 12 to 32"
12,35,1,"undirected",4,208,"node 12 to 35"
12,36,1,"undirected",4,208,"node 12 to 36"
12,42,1,"undirected",4,208,"node 12 to 42"
12,49,1,"undirected",4,208,"node 12 to 49"
12,89,1,"undirected",4,208,"node 12 to 89"
12,99,1,"undirected",4,208,"node 12 to 99"
12,110,1,"undirected",4,208,"node 12 to 110"
12,115,1,"undirected",4,208,"node 12 to 115"
12,127,1,"undirected",4,208,"node 12 to 127"
12,128,1,"undirected",4,208,"node 12 to 128"
12,153,1,"undirected",4,208,"node 12 to 153"
12,239,1,"undirected",4,208,"node 12 to 239"
12,246,1,"undirected",4,208,"node 12 to 246"
12,251,1,"undirected",4,208,"node 12 to 251"
12,252,1,"undirected",4,208,"node 12 to 252"
12,280,1,"undirected",4,208,"node 12 to 280"
12,299,1,"undirected",4,208,"node 12 to 299"
12,308,1,"undirected",4,208,"node 12 to 308"
12,317,1,"undirected",4,208,"node 12 to 317"
12,319,1,"undirected",4,208,"node 12 to 319"
12,331,1,"undirected",4,208,"node 12 to 331"
12,390,1,"undirected",4,208,"node 12 to 390"
12,459,1,"undirected",4,208,"node 12 to 459"
12,477,1,"undirected",4,208,"node 12 to 477"
12,527,1,"undirected",4,208,"node 12 to 527"
12,582,1,"undirected",4,208,"node 12 to 582"
12,596,1,"undirected",4,208,"node 12 to 596"
13,1,1,"undirected",4,208,"node 13 to 1"
13,2,1,"undirected",4,208,"node 13 to 2"
13,3,1,"undirected",4,208,"node 13 to 3"
13,6,1,"undirected",4,208,"node 13 to 6"
13,23,1,"undirected",4,208,"node 13 to 23"
13,28,1,"undirected",4,208,"node 13 to 28"
13,33,1,"undirected",4,208,"node 13 to 33"
13,37,1,"undirected",4,208,"node 13 to 37"
13,42,1,"undirected",4,208,"node 13 to 42"
13,44,1,"undirected",4,208,"node 13 to 44"
13,45,1,"undirected",4,208,"node 13 to 45"
13,48,1,"undirected",4,208,"node 13 to 48"
13,49,1,"undirected",4,208,"node 13 to 49"
13,52,1,"undirected",4,208,"node 13 to 52"
13,55,1,"undirected",4,208,"node 13 to 55"
13,62,1,"undirected",4,208,"node 13 to 62"
13,63,1,"undirected",4,208,"node 13 to 63"
13,65,1,"undirected",4,208,"node 13 to 65"
13,67,1,"undirected",4,208,"node 13 to 67"
13,76,1,"undirected",4,208,"node 13 to 76"
13,78,1,"undirected",4,208,"node 13 to 78"
13,82,1,"undirected",4,208,"node 13 to 82"
13,107,1,"undirected",4,208,"node 13 to 107"
13,108,1,"undirected",4,208,"node 13 to 108"
13,111,1,"undirected",4,208,"node 13 to 111"
13,120,1,"undirected",4,208,"node 13 to 120"
13,130,1,"undirected",4,208,"node 13 to 130"
13,143,1,"undirected",4,208,"node 13 to 143"
13,147,1,"undirected",4,208,"node 13 to 147"
13,153,1,"undirected",4,208,"node 13 to 153"
13,161,1,"undirected",4,208,"node 13 to 161"
13,165,1,"undirected",4,208,"node 13 to 165"
13,175,1,"undirected",4,208,"node 13 to 175"
13,177,1,"undirected",4,208,"node 13 to 177"
13,179,1,"undirected",4,208,"node 13 to 179"
13,182,1,"undirected",4,208,"node 13 to 182"
13,199,1,"undirected",4,208,"node 13 to 199"
13,202,1,"undirected",4,208,"node 13 to 202"
13,205,1,"undirected",4,208,"node 13 to 205"
13,216,1,"undirected",4,208,"node 13 to 216"
13,221,1,"undirected",4,208,"node 13 to 221"
13,222,1,"undirected",4,208,"node 13 to 222"
13,229,1,"undirected",4,208,"node 13 to 229"
13,231,1,"undirected",4,208,"node 13 to 231"
13,244,1,"undirected",4,208,"node 13 to 244"
13,246,1,"undirected",4,208,"node 13 to 246"
13,250,1,"undirected",4,208,"node 13 to 250"
13,260,1,"undirected",4,208,"node 13 to 260"
13,263,1,"undirected",4,208,"node 13 to 263"
13,272,1,"undirected",4,208,"node 13 to 272"
13,275,1,"undirected",4,208,"node 13 to 275"
13,296,1,"undirected",4,208,"node 13 to 296"
13,299,1,"undirected",4,208,"node 13 to 299"
13,301,1,"undirected",4,208,"node 13 to 301"
13,315,1,"undirected",4,208,"node 13 to 315"
13,325,1,"undirected",4,208,"node 13 to 325"
13,327,1,"undirected",4,208,"node 13 to 327"
13,328,1,"undirected",4,208,"node 13 to 328"
13,329,1,"undirected",4,208,"node 13 to 329"
13,336,1,"undirected",4,208,"node 13 to 336"
13,353,1,"undirected",4,208,"node 13 to 353"
13,388,1,"undirected",4,208,"node 13 to 388"
13,404,1,"undirected",4,208,"node 13 to 404"
13,409,1,"undirected",4,208,"node 13 to 409"
13,416,1,"undirected",4,208,"node 13 to 416"
13,430,1,"undirected",4,208,"node 13 to 430"
13,444,1,"undirected",4,208,"node 13 to 444"
13,445,1,"undirected",4,208,"node 13 to 445"
13,455,1,"undirected",4,208,"node 13 to 455"
13,459,1,"undirected",4,208,"node 13 to 459"
13,460,1,"undirected",4,208,"node 13 to 460"
13,464,1,"undirected",4,208,"node 13 to 464"
13,480,1,"undirected",4,208,"node 13 to 480"
13,494,1,"undirected",4,208,"node 13 to 494"
13,539,1,"undirected",4,208,"node 13 to 539"
13,549,1,"undirected",4,208,"node 13 to 549"
13,570,1,"undirected",4,208,"node 13 to 570"
14,2,1,"undirected",4,208,"node 14 to 2"
14,6,1,"undirected",4,208,"node 14 to 6"
14,8,1,"undirected",4,208,"node 14 to 8"
14,15,1,"undirected",4,208,"node 14 to 15"
14,17,1,"undirected",4,208,"node 14 to 17"
14,21,1,"undirected",4,208,"node 14 to 21"
14,30,1,"undirected",4,208,"node 14 to 30"
14,34,1,"undirected",4,208,"node 14 to 34"
14,38,1,"undirected",4,208,"node 14 to 38"
14,42,1,"undirected",4,208,"node 14 to 42"
14,65,1,"undirected",4,208,"node 14 to 65"
14,66,1,"undirected",4,208,"node 14 to 66"
14,77,1,"undirected",4,208,"node 14 to 77"
14,80,1,"undirected",4,208,"node 14 to 80"
14,92,1,"undirected",4,208,"node 14 to 92"
14,120,1,"undirected",4,208,"node 14 to 120"
14,128,1,"undirected",4,208,"node 14 to 128"
14,147,1,"undirected",4,208,"node 14 to 147"
14,169,1,"undirected",4,208,"node 14 to 169"
14,171,1,"undirected",4,208,"node 14 to 171"
14,179,1,"undirected",4,208,"node 14 to 179"
14,191,1,"undirected",4,208,"node 14 to 191"
14,204,1,"undirected",4,208,"node 14 to 204"
14,219,1,"undirected",4,208,"node 14 to 219"
14,221,1,"undirected",4,208,"node 14 to 221"
14,253,1,"undirected",4,208,"node 14 to 253"
14,255,1,"undirected",4,208,"node 14 to 255"
14,277,1,"undirected",4,208,"node 14 to 277"
14,285,1,"undirected",4,208,"node 14 to 285"
14,299,1,"undirected",4,208,"node 14 to 299"
14,350,1,"undirected",4,208,"node 14 to 350"
14,362,1,"undirected",4,208,"node 14 to 362"
14,371,1,"undirected",4,208,"node 14 to 371"
14,376,1,"undirected",4,208,"node 14 to 376"
14,395,1,"undirected",4,208,"node 14 to 395"
14,433,1,"undirected",4,208,"node 14 to 433"
14,450,1,"undirected",4,208,"node 14 to 450"
14,512,1,"undirected",4,208,"node 14 to 512"
14,562,1,"undirected",4,208,"node 14 to 562"
15,2,1,"undirected",5,208,"node 15 to 2"
15,3,1,"undirected",5,208,"node 15 to 3"
15,4,1,"undirected",5,208,"node 15 to 4"
15,14,1,"undirected",5,208,"node 15 to 14"
15,16,1,"undirected",5,208,"node 15 to 16"
15,25,1,"undirected",5,208,"node 15 to 25"
15,32,1,"undirected",5,208,"node 15 to 32"
15,33,1,"undirected",5,208,"node 15 to 33"
15,36,1,"undirected",5,208,"node 15 to 36"
15,40,1,"undirected",5,208,"node 15 to 40"
15,56,1,"undirected",5,208,"node 15 to 56"
15,78,1,"undirected",5,208,"node 15 to 78"
15,83,1,"undirected",5,208,"node 15 to 83"
15,109,1,"undirected",5,208,"node 15 to 109"
15,123,1,"undirected",5,208,"node 15 to 123"
15,148,1,"undirected",5,208,"node 15 to 148"
15,172,1,"undirected",5,208,"node 15 to 172"
15,186,1,"undirected",5,208,"node 15 to 186"
15,209,1,"undirected",5,208,"node 15 to 209"
15,211,1,"undirected",5,208,"node 15 to 211"
15,212,1,"undirected",5,208,"node 15 to 212"
15,220,1,"undirected",5,208,"node 15 to 220"
15,229,1,"undirected",5,208,"node 15 to 229"
15,233,1,"undirected",5,208,"node 15 to 233"
15,281,1,"undirected",5,208,"node 15 to 281"
15,292,1,"undirected",5,208,"node 15 to 292"
15,304,1,"undirected",5,208,"node 15 to 304"
15,350,1,"undirected",5,208,"node 15 to 350"
15,359,1,"undirected",5,208,"node 15 to 359"
15,376,1,"undirected",5,208,"node 15 to 376"
15,426,1,"undirected",5,208,"node 15 to 426"
15,430,1,"undirected",5,208,"node 15 to 430"
15,464,1,"undirected",5,208,"node 15 to 464"
15,555,1,"undirected",5,208,"node 15 to 555"
15,569,1,"undirected",5,208,"node 15 to 569"
16,2,1,"undirected",5,208,"node 16 to 2"
16,3,1,"undirected",5,208,"node 16 to 3"
16,5,1,"undirected",5,208,"node 16 to 5"
16,15,1,"undirected",5,208,"node 16 to 15"
16,21,1,"undirected",5,208,"node 16 to 21"
16,27,1,"undirected",5,208,"node 16 to 27"
16,32,1,"undirected",5,208,"node 16 to 32"
16,33,1,"undirected",5,208,"node 16 to 33"
16,35,1,"undirected",5,208,"node 16 to 35"
16,39,1,"undirected",5,208,"node 16 to 39"
16,40,1,"undirected",5,208,"node 16 to 40"
16,58,1,"undirected",5,208,"node 16 to 58"
16,70,1,"undirected",5,208,"node 16 to 70"
16,146,1,"undirected",5,208,"node 16 to 146"
16,160,1,"undirected",5,208,"node 16 to 160"
16,163,1,"undirected",5,208,"node 16 to 163"
16,187,1,"undirected",5,208,"node 16 to 187"
16,306,1,"undirected",5,208,"node 16 to 306"
16,311,1,"undirected",5,208,"node 16 to 311"
16,314,1,"undirected",5,208,"node 16 to 314"
16,327,1,"undirected",5,208,"node 16 to 327"
16,410,1,"undirected",5,208,"node 16 to 410"
16,469,1,"undirected",5,208,"node 16 to 469"
16,544,1,"undirected",5,208,"node 16 to 544"
17,2,1,"undirected",5,208,"node 17 to 2"
17,3,1,"undirected",5,208,"node 17 to 3"
17,5,1,"undirected",5,208,"node 17 to 5"
17,6,1,"undirected",5,208,"node 17 to 6"
17,8,1,"undirected",5,208,"node 17 to 8"
17,14,1,"undirected",5,208,"node 17 to 14"
17,18,1,"undirected",5,208,"node 17 to 18"
17,20,1,"undirected",5,208,"node 17 to 20"
17,22,1,"undirected",5,208,"node 17 to 22"
17,26,1,"undirected",5,208,"node 17 to 26"
17,27,1,"undirected",5,208,"node 17 to 27"
17,37,1,"undirected",5,208,"node 17 to 37"
17,39,1,"undirected",5,208,"node 17 to 39"
17,42,1,"undirected",5,208,"node 17 to 42"
17,47,1,"undirected",5,208,"node 17 to 47"
17,48,1,"undirected",5,208,"node 17 to 48"
17,55,1,"undirected",5,208,"node 17 to 55"
17,56,1,"undirected",5,208,"node 17 to 56"
17,58,1,"undirected",5,208,"node 17 to 58"
17,66,1,"undirected",5,208,"node 17 to 66"
17,71,1,"undirected",5,208,"node 17 to 71"
17,72,1,"undirected",5,208,"node 17 to 72"
17,73,1,"undirected",5,208,"node 17 to 73"
17,77,1,"undirected",5,208,"node 17 to 77"
17,78,1,"undirected",5,208,"node 17 to 78"
17,80,1,"undirected",5,208,"node 17 to 80"
17,81,1,"undirected",5,208,"node 17 to 81"
17,84,1,"undirected",5,208,"node 17 to 84"
17,85,1,"undirected",5,208,"node 17 to 85"
17,88,1,"undirected",5,208,"node 17 to 88"
17,89,1,"undirected",5,208,"node 17 to 89"
17,96,1,"undirected",5,208,"node 17 to 96"
17,99,1,"undirected",5,208,"node 17 to 99"
17,111,1,"undirected",5,208,"node 17 to 111"
17,113,1,"undirected",5,208,"node 17 to 113"
17,116,1,"undirected",5,208,"node 17 to 116"
17,119,1,"undirected",5,208,"node 17 to 119"
17,127,1,"undirected",5,208,"node 17 to 127"
17,128,1,"undirected",5,208,"node 17 to 128"
17,132,1,"undirected",5,208,"node 17 to 132"
17,135,1,"undirected",5,208,"node 17 to 135"
17,139,1,"undirected",5,208,"node 17 to 139"
17,142,1,"undirected",5,208,"node 17 to 142"
17,143,1,"undirected",5,208,"node 17 to 143"
17,152,1,"undirected",5,208,"node 17 to 152"
17,153,1,"undirected",5,208,"node 17 to 153"
17,154,1,"undirected",5,208,"node 17 to 154"
17,161,1,"undirected",5,208,"node 17 to 161"
17,162,1,"undirected",5,208,"node 17 to 162"
17,168,1,"undirected",5,208,"node 17 to 168"
17,169,1,"undirected",5,208,"node 17 to 169"
17,175,1,"undirected",5,208,"node 17 to 175"
17,181,1,"undirected",5,208,"node 17 to 181"
17,186,1,"undirected",5,208,"node 17 to 186"
17,211,1,"undirected",5,208,"node 17 to 211"
17,218,1,"undirected",5,208,"node 17 to 218"
