Source,Target,Label,Type
52,107,"Edge 52 to 107","Undirected"
52,156,"Edge 52 to 156","Undirected"
53,36,"Edge 53 to 36","Undirected"
53,58,"Edge 53 to 58","Undirected"
53,535,"Edge 53 to 535","Undirected"
54,23,"Edge 54 to 23","Undirected"
55,19,"Edge 55 to 19","Undirected"
56,19,"Edge 56 to 19","Undirected"
57,24,"Edge 57 to 24","Undirected"
57,103,"Edge 57 to 103","Undirected"
57,582,"Edge 57 to 582","Undirected"
58,53,"Edge 58 to 53","Undirected"
58,439,"Edge 58 to 439","Undirected"
59,16,"Edge 59 to 16","Undirected"
60,10,"Edge 60 to 10","Undirected"
61,16,"Edge 61 to 16","Undirected"
61,67,"Edge 61 to 67","Undirected"
61,139,"Edge 61 to 139","Undirected"
61,214,"Edge 61 to 214","Undirected"
61,240,"Edge 61 to 240","Undirected"
61,458,"Edge 61 to 458","Undirected"
61,560,"Edge 61 to 560","Undirected"
62,30,"Edge 62 to 30","Undirected"
62,125,"Edge 62 to 125","Undirected"
62,412,"Edge 62 to 412","Undirected"
62,969,"Edge 62 to 969","Undirected"
63,1,"Edge 63 to 1","Undirected"
63,448,"Edge 63 to 448","Undirected"
64,23,"Edge 64 to 23","Undirected"
64,179,"Edge 64 to 179","Undirected"
64,209,"Edge 64 to 209","Undirected"
65,18,"Edge 65 to 18","Undirected"
65,76,"Edge 65 to 76","Undirected"
65,253,"Edge 65 to 253","Undirected"
65,301,"Edge 65 to 301","Undirected"
65,451,"Edge 65 to 451","Undirected"
65,591,"Edge 65 to 591","Undirected"
66,51,"Edge 66 to 51","Undirected"
66,280,"Edge 66 to 280","Undirected"
66,328,"Edge 66 to 328","Undirected"
66,428,"Edge 66 to 428","Undirected"
66,646,"Edge 66 to 646","Undirected"
66,695,"Edge 66 to 695","Undirected"
67,61,"Edge 67 to 61","Undirected"
67,437,"Edge 67 to 437","Undirected"
67,514,"Edge 67 to 514","Undirected"
67,576,"Edge 67 to 576","Undirected"
67,927,"Edge 67 to 927","Undirected"
67,935,"Edge 67 to 935","Undirected"
68,7,"Edge 68 to 7","Undirected"
68,235,"Edge 68 to 235","Undirected"
68,418,"Edge 68 to 418","Undirected"
68,549,"Edge 68 to 549","Undirected"
68,723,"Edge 68 to 723","Undirected"
69,19,"Edge 69 to 19","Undirected"
70,19,"Edge 70 to 19","Undirected"
70,575,"Edge 70 to 575","Undirected"
71,9,"Edge 71 to 9","Undirected"
71,131,"Edge 71 to 131","Undirected"
71,725,"Edge 71 to 725","Undirected"
72,46,"Edge 72 to 46","Undirected"
72,86,"Edge 72 to 86","Undirected"
72,109,"Edge 72 to 109","Undirected"
72,556,"Edge 72 to 556","Undirected"
73,1,"Edge 73 to 1","Undirected"
73,775,"Edge 73 to 775","Undirected"
74,43,"Edge 74 to 43","Undirected"
74,117,"Edge 74 to 117","Undirected"
74,170,"Edge 74 to 170","Undirected"
74,256,"Edge 74 to 256","Undirected"
74,323,"Edge 74 to 323","Undirected"
74,419,"Edge 74 to 419","Undirected"
74,427,"Edge 74 to 427","Undirected"
74,442,"Edge 74 to 442","Undirected"
74,518,"Edge 74 to 518","Undirected"
74,530,"Edge 74 to 530","Undirected"
74,854,"Edge 74 to 854","Undirected"
74,970,"Edge 74 to 970","Undirected"
75,16,"Edge 75 to 16","Undirected"
75,184,"Edge 75 to 184","Undirected"
75,503,"Edge 75 to 503","Undirected"
75,874,"Edge 75 to 874","Undirected"
76,65,"Edge 76 to 65","Undirected"
76,126,"Edge 76 to 126","Undirected"
77,23,"Edge 77 to 23","Undirected"
77,539,"Edge 77 to 539","Undirected"
78,1,"Edge 78 to 1","Undirected"
79,9,"Edge 79 to 9","Undirected"
80,46,"Edge 80 to 46","Undirected"
80,162,"Edge 80 to 162","Undirected"
80,355,"Edge 80 to 355","Undirected"
80,523,"Edge 80 to 523","Undirected"
80,565,"Edge 80 to 565","Undirected"
80,574,"Edge 80 to 574","Undirected"
81,21,"Edge 81 to 21","Undirected"
81,356,"Edge 81 to 356","Undirected"
81,512,"Edge 81 to 512","Undirected"
82,21,"Edge 82 to 21","Undirected"
82,953,"Edge 82 to 953","Undirected"
82,955,"Edge 82 to 955","Undirected"
83,52,"Edge 83 to 52","Undirected"
83,96,"Edge 83 to 96","Undirected"
84,26,"Edge 84 to 26","Undirected"
84,276,"Edge 84 to 276","Undirected"
85,12,"Edge 85 to 12","Undirected"
85,299,"Edge 85 to 299","Undirected"
85,348,"Edge 85 to 348","Undirected"
85,368,"Edge 85 to 368","Undirected"
86,72,"Edge 86 to 72","Undirected"
86,353,"Edge 86 to 353","Undirected"
86,777,"Edge 86 to 777","Undirected"
86,989,"Edge 86 to 989","Undirected"
87,23,"Edge 87 to 23","Undirected"
87,247,"Edge 87 to 247","Undirected"
87,614,"Edge 87 to 614","Undirected"
87,926,"Edge 87 to 926","Undirected"
88,38,"Edge 88 to 38","Undirected"
88,483,"Edge 88 to 483","Undirected"
88,660,"Edge 88 to 660","Undirected"
89,37,"Edge 89 to 37","Undirected"
89,271,"Edge 89 to 271","Undirected"
89,479,"Edge 89 to 479","Undirected"
89,863,"Edge 89 to 863","Undirected"
90,3,"Edge 90 to 3","Undirected"
91,30,"Edge 91 to 30","Undirected"
91,127,"Edge 91 to 127","Undirected"
91,143,"Edge 91 to 143","Undirected"
91,145,"Edge 91 to 145","Undirected"
91,146,"Edge 91 to 146","Undirected"
91,173,"Edge 91 to 173","Undirected"
91,475,"Edge 91 to 475","Undirected"
91,500,"Edge 91 to 500","Undirected"
91,728,"Edge 91 to 728","Undirected"
91,827,"Edge 91 to 827","Undirected"
92,19,"Edge 92 to 19","Undirected"
93,2,"Edge 93 to 2","Undirected"
93,193,"Edge 93 to 193","Undirected"
93,211,"Edge 93 to 211","Undirected"
93,285,"Edge 93 to 285","Undirected"
93,327,"Edge 93 to 327","Undirected"
93,887,"Edge 93 to 887","Undirected"
93,934,"Edge 93 to 934","Undirected"
94,5,"Edge 94 to 5","Undirected"
94,478,"Edge 94 to 478","Undirected"
95,47,"Edge 95 to 47","Undirected"
95,115,"Edge 95 to 115","Undirected"
95,249,"Edge 95 to 249","Undirected"
95,491,"Edge 95 to 491","Undirected"
95,567,"Edge 95 to 567","Undirected"
95,886,"Edge 95 to 886","Undirected"
96,83,"Edge 96 to 83","Undirected"
96,142,"Edge 96 to 142","Undirected"
96,592,"Edge 96 to 592","Undirected"
96,930,"Edge 96 to 930","Undirected"
97,1,"Edge 97 to 1","Undirected"
97,190,"Edge 97 to 190","Undirected"
97,657,"Edge 97 to 657","Undirected"
98,37,"Edge 98 to 37","Undirected"
99,30,"Edge 99 to 30","Undirected"
99,138,"Edge 99 to 138","Undirected"
99,291,"Edge 99 to 291","Undirected"
99,430,"Edge 99 to 430","Undirected"
100,2,"Edge 100 to 2","Undirected"
100,596,"Edge 100 to 596","Undirected"
101,15,"Edge 101 to 15","Undirected"
101,406,"Edge 101 to 406","Undirected"
102,1,"Edge 102 to 1","Undirected"
102,310,"Edge 102 to 310","Undirected"
102,363,"Edge 102 to 363","Undirected"
102,661,"Edge 102 to 661","Undirected"
103,57,"Edge 103 to 57","Undirected"
104,21,"Edge 104 to 21","Undirected"
104,174,"Edge 104 to 174","Undirected"
104,232,"Edge 104 to 232","Undirected"
104,248,"Edge 104 to 248","Undirected"
104,414,"Edge 104 to 414","Undirected"
104,867,"Edge 104 to 867","Undirected"
104,919,"Edge 104 to 919","Undirected"
